Date,Pair,Side,Price,Executed,Fee,Total
2023-11-28 01:07:15,ETHUSDT,BUY,2032.08000000,0.00050000,0.00000300 ETH,1.01604000 USDT
2023-11-28 01:06:17,BTCUSDT,BUY,37242.22000000,0.00003000,0 BNB,1.11726660 USDT
2023-11-28 01:05:31,ETHUSDT,BUY,2032.73000000,0.00050000,0.00000300 ETH,1.01636500 USDT
2023-11-28 01:04:36,BTCUSDT,BUY,37258.72000000,0.00003000,0 BNB,1.11776160 USDT
2023-11-28 01:03:33,BTCUSDT,BUY,37263.96000000,0.00003000,0 BNB,1.11791880 USDT
2023-11-28 01:02:13,ETHUSDT,BUY,2034.39000000,0.00050000,0.00000300 ETH,1.01719500 USDT
2023-11-28 00:59:55,BTCUSDT,BUY,37263.11000000,0.00003000,0 BNB,1.11789330 USDT
2023-11-28 00:51:51,BTCUSDT,BUY,37291.60000000,0.00003000,0 BNB,1.11874800 USDT
2023-11-28 00:50:48,BTCUSDT,BUY,37281.42000000,0.00003000,0 BNB,1.11844260 USDT
2023-11-28 00:49:45,BTCUSDT,BUY,37303.77000000,0.00003000,0 BNB,1.11911310 USDT
2023-11-28 00:47:52,BTCUSDT,BUY,37330.59000000,0.00003000,0 BNB,1.11991770 USDT
2023-11-28 00:41:35,ETHUSDT,BUY,2038.30000000,0.00050000,0.00000300 ETH,1.01915000 USDT
2023-11-28 00:39:03,ETHUSDT,SELL,2039.85000000,0.00050000,0.00407970 USDT,1.01992500 USDT
2023-11-28 00:31:02,ETHUSDT,SELL,2034.13000000,0.00050000,0.00406826 USDT,1.01706500 USDT
2023-11-28 00:31:01,ETHUSDT,SELL,2034.08000000,0.00050000,0.00406816 USDT,1.01704000 USDT
2023-11-28 00:24:30,ETHUSDT,BUY,2033.75000000,0.00050000,0.00000300 ETH,1.01687500 USDT
2023-11-28 00:22:06,ETHUSDT,BUY,2028.00000000,0.00050000,0.00000300 ETH,1.01400000 USDT
2023-11-28 00:09:51,ETHUSDT,BUY,2028.05000000,0.00050000,0.00000300 ETH,1.01402500 USDT
2023-11-27 09:17:15,BTCUSDT,SELL,37458.80000000,0.00003000,0 BNB,1.12376400 USDT
2023-11-27 02:18:57,BTCUSDT,BUY,37421.40000000,0.00003000,0 BNB,1.12264200 USDT
2023-11-27 02:17:53,BTCUSDT,BUY,37424.13000000,0.00003000,0 BNB,1.12272390 USDT
2023-11-27 02:16:12,BTCUSDT,BUY,37449.50000000,0.00003000,0 BNB,1.12348500 USDT
2023-11-27 02:08:07,BTCUSDT,BUY,37446.74000000,0.00003000,0 BNB,1.12340220 USDT
2023-11-27 02:07:04,BTCUSDT,BUY,37462.49000000,0.00003000,0 BNB,1.12387470 USDT
2023-11-27 02:05:23,BTCUSDT,BUY,37465.14000000,0.00003000,0 BNB,1.12395420 USDT
2023-11-27 02:04:19,BTCUSDT,BUY,37480.60000000,0.00003000,0 BNB,1.12441800 USDT
2023-11-27 02:02:38,BTCUSDT,BUY,37511.46000000,0.00003000,0 BNB,1.12534380 USDT
2023-11-27 02:00:19,BTCUSDT,BUY,37517.68000000,0.00003000,0 BNB,1.12553040 USDT
2023-11-27 01:59:16,BTCUSDT,BUY,37520.42000000,0.00003000,0 BNB,1.12561260 USDT
2023-11-27 01:56:18,BTCUSDT,BUY,37525.50000000,0.00003000,0 BNB,1.12576500 USDT
2023-11-27 01:51:28,BTCUSDT,SELL,37529.90000000,0.00003000,0 BNB,1.12589700 USDT
2023-11-27 01:46:56,BTCUSDT,BUY,37492.43000000,0.00003000,0 BNB,1.12477290 USDT
2023-11-27 01:45:53,BTCUSDT,BUY,37499.66000000,0.00003000,0 BNB,1.12498980 USDT
2023-11-27 01:44:12,BTCUSDT,BUY,37504.30000000,0.00003000,0 BNB,1.12512900 USDT
2023-11-27 01:43:09,BTCUSDT,BUY,37507.04000000,0.00003000,0 BNB,1.12521120 USDT
2023-11-27 01:41:28,BTCUSDT,BUY,37510.22000000,0.00003000,0 BNB,1.12530660 USDT
2023-11-27 01:39:46,BTCUSDT,BUY,37511.26000000,0.00003000,0 BNB,1.12533780 USDT
2023-11-27 01:37:27,BTCUSDT,BUY,37510.74000000,0.00003000,0 BNB,1.12532220 USDT
2023-11-27 01:35:45,BTCUSDT,BUY,37519.31000000,0.00003000,0 BNB,1.12557930 USDT
2023-11-27 01:29:15,BTCUSDT,SELL,37537.50000000,0.00003000,0 BNB,1.12612500 USDT
2023-11-27 01:27:02,BTCUSDT,BUY,37499.99000000,0.00003000,0 BNB,1.12499970 USDT
2023-11-27 01:24:04,BTCUSDT,BUY,37508.03000000,0.00003000,0 BNB,1.12524090 USDT
2023-11-27 01:21:44,BTCUSDT,BUY,37512.25000000,0.00003000,0 BNB,1.12536750 USDT
2023-11-27 01:19:24,BTCUSDT,BUY,37515.82000000,0.00003000,0 BNB,1.12547460 USDT
2023-11-27 01:07:33,BTCUSDT,SELL,37557.30000000,0.00003000,0 BNB,1.12671900 USDT
2023-11-27 01:07:13,BTCUSDT,SELL,37555.80000000,0.00003000,0 BNB,1.12667400 USDT
2023-11-27 01:07:13,BTCUSDT,SELL,37549.20000000,0.00003000,0 BNB,1.12647600 USDT
2023-11-27 01:07:13,BTCUSDT,SELL,37555.30000000,0.00003000,0 BNB,1.12665900 USDT
2023-11-27 01:02:23,BTCUSDT,BUY,37511.65000000,0.00003000,0 BNB,1.12534950 USDT
2023-11-27 00:52:23,BTCUSDT,BUY,37518.27000000,0.00003000,0 BNB,1.12554810 USDT
2023-11-27 00:50:42,BTCUSDT,BUY,37517.76000000,0.00003000,0 BNB,1.12553280 USDT
2023-11-27 00:48:59,BTCUSDT,BUY,37525.46000000,0.00003000,0 BNB,1.12576380 USDT
2023-11-27 00:41:32,BTCUSDT,BUY,37534.80000000,0.00003000,0 BNB,1.12604400 USDT
2023-11-27 00:30:06,BTCUSDT,BUY,37519.82000000,0.00003000,0 BNB,1.12559460 USDT
2023-11-26 08:19:21,ETHUSDT,BUY,2094.13000000,0.00050000,0.00000300 ETH,1.04706500 USDT
2023-11-26 08:18:58,ETHUSDT,SELL,2093.94000000,0.00050000,0.00418788 USDT,1.04697000 USDT
2023-11-26 07:50:15,ETHUSDT,BUY,2091.85000000,0.00050000,0.00000300 ETH,1.04592500 USDT
2023-11-26 07:50:01,ETHUSDT,SELL,2091.26000000,0.00050000,0.00418252 USDT,1.04563000 USDT
2023-11-26 07:33:42,ETHUSDT,BUY,2089.17000000,0.00050000,0.00000300 ETH,1.04458500 USDT
2023-11-26 07:20:35,ETHUSDT,SELL,2092.09000000,0.00050000,0.00418418 USDT,1.04604500 USDT
2023-11-26 07:00:01,ETHUSDT,BUY,2090.00000000,0.00050000,0.00000300 ETH,1.04500000 USDT
2023-11-26 06:59:13,ETHUSDT,SELL,2087.66000000,0.00050000,0.00417532 USDT,1.04383000 USDT
2023-11-26 06:51:17,ETHUSDT,BUY,2085.57000000,0.00050000,0.00000300 ETH,1.04278500 USDT
2023-11-26 06:47:10,ETHUSDT,SELL,2087.66000000,0.00050000,0.00417532 USDT,1.04383000 USDT
2023-11-26 06:47:01,ETHUSDT,BUY,2085.57000000,0.00050000,0.00000300 ETH,1.04278500 USDT
2023-11-26 06:46:43,ETHUSDT,SELL,2083.86000000,0.00050000,0.00416772 USDT,1.04193000 USDT
2023-11-26 05:44:33,ETHUSDT,BUY,2081.78000000,0.00050000,0.00000300 ETH,1.04089000 USDT
2023-11-26 04:35:05,BTCUSDT,BUY,37741.29000000,0.00003000,0 BNB,1.13223870 USDT
2023-11-26 04:33:23,BTCUSDT,BUY,37741.91000000,0.00003000,0 BNB,1.13225730 USDT
2023-11-26 03:01:05,BTCUSDT,BUY,37752.97000000,0.00003000,0 BNB,1.13258910 USDT
2023-11-26 02:45:20,BTCUSDT,BUY,37744.93000000,0.00003000,0 BNB,1.13234790 USDT
2023-11-26 02:35:20,BTCUSDT,BUY,37743.99000000,0.00003000,0 BNB,1.13231970 USDT
2023-11-26 02:31:05,BTCUSDT,BUY,37744.99000000,0.00003000,0 BNB,1.13234970 USDT
2023-11-26 02:28:06,BTCUSDT,BUY,37744.99000000,0.00003000,0 BNB,1.13234970 USDT
2023-11-26 02:21:17,BTCUSDT,BUY,37740.00000000,0.00001000,0 BNB,0.37740000 USDT
2023-11-26 02:21:17,BTCUSDT,BUY,37741.54000000,0.00002000,0 BNB,0.75483080 USDT
2023-11-26 02:10:01,BTCUSDT,BUY,37736.92000000,0.00003000,0 BNB,1.13210760 USDT
2023-11-26 02:08:19,BTCUSDT,BUY,37741.54000000,0.00003000,0 BNB,1.13224620 USDT
2023-11-26 02:05:20,BTCUSDT,BUY,37730.25000000,0.00003000,0 BNB,1.13190750 USDT
2023-11-26 01:38:06,BTCUSDT,BUY,37739.89000000,0.00003000,0 BNB,1.13219670 USDT
2023-11-26 01:36:25,BTCUSDT,BUY,37735.49000000,0.00003000,0 BNB,1.13206470 USDT
2023-11-26 01:33:27,BTCUSDT,BUY,37739.90000000,0.00003000,0 BNB,1.13219700 USDT
2023-11-26 01:31:44,BTCUSDT,BUY,37730.89000000,0.00003000,0 BNB,1.13192670 USDT
2023-11-26 01:28:45,BTCUSDT,BUY,37740.56000000,0.00003000,0 BNB,1.13221680 USDT
2023-11-26 01:20:40,BTCUSDT,BUY,37725.79000000,0.00003000,0 BNB,1.13177370 USDT
2023-11-26 01:15:46,BTCUSDT,BUY,37743.49000000,0.00003000,0 BNB,1.13230470 USDT
2023-11-25 23:51:06,BTCUSDT,BUY,37799.99000000,0.00003000,0 BNB,1.13399970 USDT
2023-11-25 23:09:49,BTCUSDT,BUY,37768.42000000,0.00003000,0 BNB,1.13305260 USDT
2023-11-25 22:24:42,BTCUSDT,BUY,37769.88000000,0.00003000,0 BNB,1.13309640 USDT
2023-11-25 22:15:58,BTCUSDT,BUY,37752.37000000,0.00003000,0 BNB,1.13257110 USDT
2023-11-25 22:11:43,BTCUSDT,BUY,37747.00000000,0.00003000,0 BNB,1.13241000 USDT
2023-11-25 22:10:39,BTCUSDT,BUY,37766.13000000,0.00003000,0 BNB,1.13298390 USDT
2023-11-25 21:35:46,BTCUSDT,BUY,37819.99000000,0.00003000,0 BNB,1.13459970 USDT
2023-11-25 21:15:22,BTCUSDT,BUY,37791.69000000,0.00003000,0 BNB,1.13375070 USDT
2023-11-25 20:04:34,BTCUSDT,SELL,37888.00000000,0.00003000,0 BNB,1.13664000 USDT
2023-11-25 20:03:53,BTCUSDT,SELL,37878.00000000,0.00003000,0 BNB,1.13634000 USDT
2023-11-25 20:02:50,BTCUSDT,SELL,37854.70000000,0.00003000,0 BNB,1.13564100 USDT
2023-11-25 20:02:50,BTCUSDT,SELL,37866.00000000,0.00003000,0 BNB,1.13598000 USDT
2023-11-25 20:02:50,BTCUSDT,SELL,37847.00000000,0.00003000,0 BNB,1.13541000 USDT
2023-11-25 06:08:40,BTCUSDT,BUY,37815.23000000,0.00003000,0 BNB,1.13445690 USDT
2023-11-25 06:02:29,BTCUSDT,BUY,37822.18000000,0.00003000,0 BNB,1.13466540 USDT
2023-11-25 05:21:13,BTCUSDT,BUY,37733.81000000,0.00003000,0 BNB,1.13201430 USDT
2023-11-25 04:32:17,BTCUSDT,BUY,37787.33000000,0.00003000,0 BNB,1.13361990 USDT
2023-11-25 04:15:16,BTCUSDT,BUY,37764.75000000,0.00003000,0 BNB,1.13294250 USDT
2023-11-25 04:02:43,BTCUSDT,BUY,37786.33000000,0.00003000,0 BNB,1.13358990 USDT
2023-11-25 03:55:54,BTCUSDT,BUY,37786.60000000,0.00003000,0 BNB,1.13359800 USDT
2023-11-25 03:02:48,BTCUSDT,SELL,37831.30000000,0.00003000,0 BNB,1.13493900 USDT
2023-11-25 02:53:49,BTCUSDT,SELL,37825.30000000,0.00003000,0 BNB,1.13475900 USDT
2023-11-25 02:52:59,BTCUSDT,BUY,37819.67000000,0.00003000,0 BNB,1.13459010 USDT
2023-11-25 02:49:23,BTCUSDT,BUY,37824.89000000,0.00003000,0 BNB,1.13474670 USDT
2023-11-25 02:47:03,BTCUSDT,BUY,37819.74000000,0.00003000,0 BNB,1.13459220 USDT
2023-11-25 02:16:37,BTCUSDT,BUY,37752.75000000,0.00003000,0 BNB,1.13258250 USDT
2023-11-25 01:54:22,BTCUSDT,SELL,37811.00000000,0.00003000,0 BNB,1.13433000 USDT
2023-11-25 01:52:30,BTCUSDT,SELL,37805.50000000,0.00003000,0 BNB,1.13416500 USDT
2023-11-25 01:52:30,BTCUSDT,SELL,37802.80000000,0.00003000,0 BNB,1.13408400 USDT
2023-11-25 01:51:53,BTCUSDT,SELL,37788.80000000,0.00003000,0 BNB,1.13366400 USDT
2023-11-25 00:44:07,BTCUSDT,SELL,37772.00000000,0.00003000,0 BNB,1.13316000 USDT
2023-11-25 00:29:39,BTCUSDT,SELL,37751.00000000,0.00003000,0 BNB,1.13253000 USDT
2023-11-25 00:16:08,BTCUSDT,SELL,37729.90000000,0.00003000,0 BNB,1.13189700 USDT
2023-11-24 23:53:38,BTCUSDT,SELL,37719.70000000,0.00003000,0 BNB,1.13159100 USDT
2023-11-24 23:45:52,BTCUSDT,SELL,37717.10000000,0.00003000,0 BNB,1.13151300 USDT
2023-11-24 23:21:18,BTCUSDT,BUY,37659.07000000,0.00003000,0 BNB,1.12977210 USDT
2023-11-24 23:15:06,BTCUSDT,BUY,37604.32000000,0.00003000,0 BNB,1.12812960 USDT
2023-11-24 23:07:01,BTCUSDT,BUY,37606.84000000,0.00003000,0 BNB,1.12820520 USDT
2023-11-24 23:05:57,BTCUSDT,BUY,37617.01000000,0.00003000,0 BNB,1.12851030 USDT
2023-11-24 23:04:52,BTCUSDT,BUY,37638.12000000,0.00003000,0 BNB,1.12914360 USDT
2023-11-24 23:02:31,BTCUSDT,BUY,37675.77000000,0.00003000,0 BNB,1.13027310 USDT
2023-11-24 23:01:26,BTCUSDT,BUY,37689.74000000,0.00003000,0 BNB,1.13069220 USDT
2023-11-24 23:00:23,BTCUSDT,BUY,37692.42000000,0.00003000,0 BNB,1.13077260 USDT
2023-11-24 22:58:01,BTCUSDT,BUY,37697.89000000,0.00003000,0 BNB,1.13093670 USDT
2023-11-24 22:54:22,BTCUSDT,BUY,37712.19000000,0.00003000,0 BNB,1.13136570 USDT
2023-11-24 22:17:34,BTCUSDT,BUY,37741.52000000,0.00003000,0 BNB,1.13224560 USDT
2023-11-24 22:13:20,BTCUSDT,BUY,37718.15000000,0.00003000,0 BNB,1.13154450 USDT
2023-11-24 22:12:16,BTCUSDT,BUY,37774.72000000,0.00003000,0 BNB,1.13324160 USDT
2023-11-24 22:11:13,BTCUSDT,BUY,37787.43000000,0.00003000,0 BNB,1.13362290 USDT
2023-11-24 22:10:08,BTCUSDT,BUY,37789.97000000,0.00003000,0 BNB,1.13369910 USDT
2023-11-24 22:03:19,BTCUSDT,BUY,37819.87000000,0.00003000,0 BNB,1.13459610 USDT
2023-11-24 22:02:15,BTCUSDT,BUY,37811.28000000,0.00003000,0 BNB,1.13433840 USDT
2023-11-24 21:56:04,BTCUSDT,BUY,37820.22000000,0.00003000,0 BNB,1.13460660 USDT
2023-11-24 21:42:16,BTCUSDT,BUY,37807.40000000,0.00003000,0 BNB,1.13422200 USDT
2023-11-24 21:41:14,BTCUSDT,BUY,37822.06000000,0.00003000,0 BNB,1.13466180 USDT
2023-11-24 21:30:37,BTCUSDT,BUY,37895.92000000,0.00003000,0 BNB,1.13687760 USDT
2023-11-24 21:27:00,BTCUSDT,BUY,37887.02000000,0.00003000,0 BNB,1.13661060 USDT
2023-11-24 21:18:57,BTCUSDT,BUY,37938.34000000,0.00003000,0 BNB,1.13815020 USDT
2023-11-24 21:18:36,BTCUSDT,SELL,37926.00000000,0.00003000,0 BNB,1.13778000 USDT
2023-11-24 21:15:21,BTCUSDT,BUY,37916.40000000,0.00003000,0 BNB,1.13749200 USDT
2023-11-24 21:14:11,BTCUSDT,SELL,37924.40000000,0.00003000,0 BNB,1.13773200 USDT
2023-11-24 21:14:09,BTCUSDT,SELL,37923.00000000,0.00003000,0 BNB,1.13769000 USDT
2023-11-24 21:14:08,BTCUSDT,SELL,37921.30000000,0.00003000,0 BNB,1.13763900 USDT
2023-11-24 21:14:07,BTCUSDT,SELL,37918.60000000,0.00003000,0 BNB,1.13755800 USDT
2023-11-24 21:13:42,BTCUSDT,SELL,37910.60000000,0.00003000,0 BNB,1.13731800 USDT
2023-11-24 21:13:40,BTCUSDT,SELL,37908.20000000,0.00003000,0 BNB,1.13724600 USDT
2023-11-24 21:13:40,BTCUSDT,SELL,37904.40000000,0.00003000,0 BNB,1.13713200 USDT
2023-11-24 21:13:40,BTCUSDT,SELL,37904.40000000,0.00003000,0 BNB,1.13713200 USDT
2023-11-24 21:13:34,BTCUSDT,SELL,37901.20000000,0.00003000,0 BNB,1.13703600 USDT
2023-11-24 21:13:34,BTCUSDT,SELL,37900.40000000,0.00003000,0 BNB,1.13701200 USDT
2023-11-24 20:58:33,BTCUSDT,SELL,37887.90000000,0.00003000,0 BNB,1.13663700 USDT
2023-11-24 20:58:13,BTCUSDT,SELL,37884.00000000,0.00003000,0 BNB,1.13652000 USDT
2023-11-24 20:58:13,BTCUSDT,SELL,37884.00000000,0.00003000,0 BNB,1.13652000 USDT
2023-11-24 20:53:50,BTCUSDT,SELL,37869.20000000,0.00003000,0 BNB,1.13607600 USDT
2023-11-24 20:53:31,BTCUSDT,SELL,37860.90000000,0.00003000,0 BNB,1.13582700 USDT
2023-11-24 20:40:38,BTCUSDT,SELL,37833.10000000,0.00003000,0 BNB,1.13499300 USDT
2023-11-24 20:24:24,BTCUSDT,SELL,37815.00000000,0.00003000,0 BNB,1.13445000 USDT
2023-11-24 20:15:46,BTCUSDT,SELL,37797.80000000,0.00003000,0 BNB,1.13393400 USDT
2023-11-24 20:15:46,BTCUSDT,SELL,37799.60000000,0.00003000,0 BNB,1.13398800 USDT
2023-11-24 19:57:48,BTCUSDT,BUY,37770.73000000,0.00003000,0 BNB,1.13312190 USDT
2023-11-24 19:53:34,BTCUSDT,BUY,37787.08000000,0.00003000,0 BNB,1.13361240 USDT
2023-11-24 19:38:59,BTCUSDT,SELL,37761.90000000,0.00003000,0 BNB,1.13285700 USDT
2023-11-24 19:35:18,BTCUSDT,SELL,37741.50000000,0.00003000,0 BNB,1.13224500 USDT
2023-11-24 19:21:55,BTCUSDT,BUY,37686.54000000,0.00003000,0 BNB,1.13059620 USDT
2023-11-24 19:09:23,BTCUSDT,BUY,37628.64000000,0.00003000,0 BNB,1.12885920 USDT
2023-11-24 18:59:41,BTCUSDT,SELL,37718.70000000,0.00003000,0 BNB,1.13156100 USDT
2023-11-24 18:45:23,BTCUSDT,BUY,37605.92000000,0.00003000,0 BNB,1.12817760 USDT
2023-11-24 18:43:42,BTCUSDT,BUY,37648.94000000,0.00003000,0 BNB,1.12946820 USDT
2023-11-24 18:40:45,BTCUSDT,BUY,37684.72000000,0.00003000,0 BNB,1.13054160 USDT
2023-11-24 18:39:42,BTCUSDT,BUY,37701.94000000,0.00003000,0 BNB,1.13105820 USDT
2023-11-24 18:38:38,BTCUSDT,BUY,37719.91000000,0.00003000,0 BNB,1.13159730 USDT
2023-11-24 18:30:34,BTCUSDT,BUY,37747.67000000,0.00003000,0 BNB,1.13243010 USDT
2023-11-24 18:26:57,BTCUSDT,BUY,37770.73000000,0.00003000,0 BNB,1.13312190 USDT
2023-11-24 18:25:54,BTCUSDT,BUY,37755.90000000,0.00003000,0 BNB,1.13267700 USDT
2023-11-24 18:23:34,BTCUSDT,BUY,37774.61000000,0.00003000,0 BNB,1.13323830 USDT
2023-11-24 18:21:52,BTCUSDT,BUY,37805.22000000,0.00003000,0 BNB,1.13415660 USDT
2023-11-24 18:18:53,BTCUSDT,BUY,37790.98000000,0.00003000,0 BNB,1.13372940 USDT
2023-11-24 18:17:11,BTCUSDT,BUY,37790.98000000,0.00003000,0 BNB,1.13372940 USDT
2023-11-24 18:16:07,BTCUSDT,BUY,37787.79000000,0.00003000,0 BNB,1.13363370 USDT
2023-11-24 17:49:35,BTCUSDT,BUY,37794.86000000,0.00003000,0 BNB,1.13384580 USDT
2023-11-24 17:46:37,BTCUSDT,BUY,37807.86000000,0.00003000,0 BNB,1.13423580 USDT
2023-11-24 17:45:34,BTCUSDT,BUY,37797.23000000,0.00003000,0 BNB,1.13391690 USDT
2023-11-24 17:42:36,BTCUSDT,BUY,37810.92000000,0.00003000,0 BNB,1.13432760 USDT
2023-11-24 17:41:32,BTCUSDT,BUY,37835.36000000,0.00003000,0 BNB,1.13506080 USDT
2023-11-24 17:27:06,BTCUSDT,BUY,37901.03000000,0.00003000,0 BNB,1.13703090 USDT
2023-11-24 17:26:27,BTCUSDT,SELL,37892.40000000,0.00003000,0 BNB,1.13677200 USDT
2023-11-24 17:23:30,BTCUSDT,BUY,37870.75000000,0.00003000,0 BNB,1.13612250 USDT
2023-11-24 17:23:08,BTCUSDT,SELL,37857.20000000,0.00003000,0 BNB,1.13571600 USDT
2023-11-24 17:17:59,BTCUSDT,BUY,37840.41000000,0.00003000,0 BNB,1.13521230 USDT
2023-11-24 17:15:38,BTCUSDT,BUY,37809.53000000,0.00003000,0 BNB,1.13428590 USDT
2023-11-24 17:15:26,BTCUSDT,SELL,37831.70000000,0.00003000,0 BNB,1.13495100 USDT
2023-11-24 17:11:24,BTCUSDT,SELL,37797.40000000,0.00003000,0 BNB,1.13392200 USDT
2023-11-24 17:04:23,BTCUSDT,BUY,37718.53000000,0.00003000,0 BNB,1.13155590 USDT
2023-11-24 17:01:26,BTCUSDT,BUY,37684.39000000,0.00003000,0 BNB,1.13053170 USDT
2023-11-24 17:00:23,BTCUSDT,BUY,37743.95000000,0.00003000,0 BNB,1.13231850 USDT
2023-11-24 16:52:41,BTCUSDT,BUY,37779.06000000,0.00003000,0 BNB,1.13337180 USDT
2023-11-24 16:51:00,BTCUSDT,BUY,37812.52000000,0.00003000,0 BNB,1.13437560 USDT
2023-11-24 16:49:57,BTCUSDT,BUY,37890.92000000,0.00003000,0 BNB,1.13672760 USDT
2023-11-24 16:48:53,BTCUSDT,BUY,37959.30000000,0.00003000,0 BNB,1.13877900 USDT
2023-11-24 16:47:51,BTCUSDT,BUY,37952.60000000,0.00003000,0 BNB,1.13857800 USDT
2023-11-24 16:46:48,BTCUSDT,BUY,38006.87000000,0.00003000,0 BNB,1.14020610 USDT
2023-11-24 16:45:45,BTCUSDT,BUY,38068.81000000,0.00003000,0 BNB,1.14206430 USDT
2023-11-24 16:44:42,BTCUSDT,BUY,38099.43000000,0.00003000,0 BNB,1.14298290 USDT
2023-11-24 16:41:05,BTCUSDT,BUY,38122.84000000,0.00003000,0 BNB,1.14368520 USDT
2023-11-24 16:33:00,BTCUSDT,BUY,38077.67000000,0.00003000,0 BNB,1.14233010 USDT
2023-11-24 16:31:19,BTCUSDT,BUY,38107.59000000,0.00003000,0 BNB,1.14322770 USDT
2023-11-24 16:29:38,BTCUSDT,BUY,38161.80000000,0.00003000,0 BNB,1.14485400 USDT
2023-11-24 16:23:28,BTCUSDT,BUY,38198.62000000,0.00003000,0 BNB,1.14595860 USDT
2023-11-24 16:21:07,BTCUSDT,BUY,38176.99000000,0.00003000,0 BNB,1.14530970 USDT
2023-11-24 16:19:25,BTCUSDT,BUY,38214.55000000,0.00003000,0 BNB,1.14643650 USDT
2023-11-24 16:17:43,BTCUSDT,BUY,38222.34000000,0.00003000,0 BNB,1.14667020 USDT
2023-11-24 16:03:29,BTCUSDT,SELL,38314.50000000,0.00003000,0 BNB,1.14943500 USDT
2023-11-24 15:56:14,BTCUSDT,BUY,38277.49000000,0.00003000,0 BNB,1.14832470 USDT
2023-11-24 15:53:54,BTCUSDT,BUY,38199.93000000,0.00003000,0 BNB,1.14599790 USDT
2023-11-24 15:46:50,BTCUSDT,BUY,38249.99000000,0.00003000,0 BNB,1.14749970 USDT
2023-11-24 15:45:47,BTCUSDT,BUY,38245.39000000,0.00003000,0 BNB,1.14736170 USDT
2023-11-24 15:44:06,BTCUSDT,BUY,38348.96000000,0.00003000,0 BNB,1.15046880 USDT
2023-11-24 15:42:24,BTCUSDT,BUY,38359.23000000,0.00003000,0 BNB,1.15077690 USDT
2023-11-24 15:41:21,BTCUSDT,BUY,38399.19000000,0.00003000,0 BNB,1.15197570 USDT
2023-11-24 15:40:47,BTCUSDT,SELL,38395.10000000,0.00003000,0 BNB,1.15185300 USDT
2023-11-24 15:40:18,BTCUSDT,BUY,38385.44000000,0.00003000,0 BNB,1.15156320 USDT
2023-11-24 15:39:47,BTCUSDT,SELL,38365.90000000,0.00003000,0 BNB,1.15097700 USDT
2023-11-24 15:39:21,BTCUSDT,SELL,38348.10000000,0.00003000,0 BNB,1.15044300 USDT
2023-11-24 15:39:20,BTCUSDT,SELL,38330.10000000,0.00003000,0 BNB,1.14990300 USDT
2023-11-24 15:39:15,BTCUSDT,BUY,38302.73000000,0.00003000,0 BNB,1.14908190 USDT
2023-11-24 15:38:12,BTCUSDT,BUY,38233.38000000,0.00003000,0 BNB,1.14700140 USDT
2023-11-24 15:31:08,BTCUSDT,BUY,38215.44000000,0.00003000,0 BNB,1.14646320 USDT
2023-11-24 15:30:05,BTCUSDT,BUY,38280.30000000,0.00003000,0 BNB,1.14840900 USDT
2023-11-24 15:28:22,BTCUSDT,BUY,38251.16000000,0.00003000,0 BNB,1.14753480 USDT
2023-11-24 15:28:08,BTCUSDT,SELL,38239.40000000,0.00003000,0 BNB,1.14718200 USDT
2023-11-24 15:27:19,BTCUSDT,BUY,38125.00000000,0.00003000,0 BNB,1.14375000 USDT
2023-11-24 15:27:16,BTCUSDT,SELL,38110.70000000,0.00003000,0 BNB,1.14332100 USDT
2023-11-24 15:27:04,BTCUSDT,SELL,38081.10000000,0.00003000,0 BNB,1.14243300 USDT
2023-11-24 15:26:57,BTCUSDT,SELL,38049.10000000,0.00003000,0 BNB,1.14147300 USDT
2023-11-24 15:26:54,BTCUSDT,SELL,38030.20000000,0.00003000,0 BNB,1.14090600 USDT
2023-11-24 15:26:42,BTCUSDT,SELL,38003.70000000,0.00003000,0 BNB,1.14011100 USDT
2023-11-24 15:25:37,BTCUSDT,BUY,37996.75000000,0.00003000,0 BNB,1.13990250 USDT
2023-11-24 15:24:58,BTCUSDT,SELL,37998.60000000,0.00003000,0 BNB,1.13995800 USDT
2023-11-24 15:24:58,BTCUSDT,SELL,37999.00000000,0.00003000,0 BNB,1.13997000 USDT
2023-11-24 15:24:50,BTCUSDT,SELL,37993.90000000,0.00003000,0 BNB,1.13981700 USDT
2023-11-24 15:24:33,BTCUSDT,BUY,37967.15000000,0.00003000,0 BNB,1.13901450 USDT
2023-11-24 15:24:18,BTCUSDT,SELL,37948.70000000,0.00003000,0 BNB,1.13846100 USDT
2023-11-24 15:16:28,BTCUSDT,BUY,37935.34000000,0.00003000,0 BNB,1.13806020 USDT
2023-11-24 15:15:52,BTCUSDT,SELL,37939.80000000,0.00003000,0 BNB,1.13819400 USDT
2023-11-24 15:09:00,BTCUSDT,BUY,37916.46000000,0.00003000,0 BNB,1.13749380 USDT
2023-11-24 15:08:21,BTCUSDT,SELL,37918.00000000,0.00003000,0 BNB,1.13754000 USDT
2023-11-24 15:07:21,BTCUSDT,SELL,37904.70000000,0.00003000,0 BNB,1.13714100 USDT
2023-11-24 15:07:21,BTCUSDT,SELL,37906.00000000,0.00003000,0 BNB,1.13718000 USDT
2023-11-24 15:06:25,BTCUSDT,SELL,37873.30000000,0.00003000,0 BNB,1.13619900 USDT
2023-11-24 15:04:17,BTCUSDT,SELL,37852.30000000,0.00003000,0 BNB,1.13556900 USDT
2023-11-24 15:04:16,BTCUSDT,SELL,37851.00000000,0.00003000,0 BNB,1.13553000 USDT
